Address,Name,Colour,Grey,Green,Zoom,LATITUDE,LONGITUDE
26 William Street Gatton QLD 4343Australia,Gatton State School,yellow,0.4843433399,0.9272481684,Local,152.278366,-27.560199
Universal Street Oxenford QLD 4210Australia,Gaven State School,yellow,0.007827129627,0.6011224097,Local,153.305156,-27.919695
33 Meson Street Gayndah QLD 4625Australia,Gayndah State School,yellow,0.1324469469,0.8699627089,Local,151.605979,-25.623852
Beau Vista Street Geebung QLD 4034Australia,Geebung Special School,yellow,0.1137330334,0.4736369302,Local,153.050949,-27.378541
250 Newman Road Geebung QLD 4034Australia,Geebung State School,yellow,0.2277274776,0.4483582592,Local,153.046642,-27.375188
9625 New England Highway Geham QLD 4352Australia,Geham State School,yellow,0.3293334027,0.3985903388,Local,151.99591,-27.406355
High Street Georgetown QLD 4871Australia,Georgetown State School,yellow,0.9855710077,0.7397512238,Local,143.547383,-18.294762
588 Worongary Road Gilston QLD 4211Australia,Gilston State School,yellow,0.3812410586,0.7504615598,Local,153.310862,-28.03949
30 High School Road Gin Gin QLD 4671Australia,Gin Gin State High School,yellow,0.753368605,0.6675559275,Local,151.968924,-24.990613
13 May Street Gin Gin QLD 4671Australia,Gin Gin State School,yellow,0.3840880396,0.3715343981,Local,151.955135,-24.992476
Cnr Old Cullen-la-ringo Road & Gregory Hwy Gindie QLD 4702Australia,Gindie State School,yellow,0.2093756374,0.1486713725,Local,148.140858,-23.724251
Luxton Street Giru QLD 4809Australia,Giru State School,yellow,0.3138986697,0.2983521077,Local,147.109674,-19.51294
754 Pine Creek Road Givelda QLD 4670Australia,Givelda State School,yellow,0.05152399628,0.9657225872,Local,152.149213,-24.987574
74 Auckland Street Gladstone Central QLD 4680Australia,Gladstone Central State School,yellow,0.2186230736,0.02139119125,Local,151.257639,-23.841864
153 Toolooa Street South Gladstone QLD 4680Australia,Gladstone South State School,yellow,0.7157687327,0.3483177451,Local,151.270427,-23.86177
30 Dawson Road West Gladstone QLD 4680Australia,Gladstone State High School,yellow,0.9559012003,0.8133854949,Local,151.25087,-23.851617
Boles Street West Gladstone QLD 4680Australia,Gladstone West State School,yellow,0.0473394355,0.04533414352,Local,151.252587,-23.85974
750 Glamorgan Vale Road Glamorgan Vale QLD 4306Australia,Glamorgan Vale State School,yellow,0.5225405941,0.9752081024,Local,152.632362,-27.51499
58 Coonowrin Road Glass House Mountains QLD 4518Australia,Glass House Mountains State School,yellow,0.2633055859,0.7493472384,Local,152.949457,-26.905549
54 Mount Stirling Road Glen Aplin QLD 4381Australia,Glen Aplin State School,yellow,0.8458558123,0.9429448533,Local,151.873032,-28.738785
Glenala Road Durack QLD 4077Australia,Glenala State High School,yellow,0.9911547124,0.09466939303,Local,152.980324,-27.586156
Gillham Terrace Glenden QLD 4743Australia,Glenden State School,yellow,0.2439312505,0.07577032037,Local,148.115806,-21.353964
126-146 Mount Lindesay Highway Gleneagle QLD 4285Australia,Gleneagle State School,yellow,0.6456205831,0.0920653514,Local,152.982453,-27.937813
35-55 Hill End Road Glenella QLD 4740Australia,Glenella State School,yellow,0.6300331942,0.6014632115,Local,149.149354,-21.121496
Cnr Bruce Highway & Farm Street Kawana QLD 4701Australia,Glenmore State High School,yellow,0.9147881834,0.7860639173,Local,150.51673,-23.336348
241-259 Farm Street Kawana QLD 4701Australia,Glenmore State School,yellow,0.9358108078,0.6348749392,Local,150.514857,-23.337283
Clive Street Glenmorgan QLD 4423Australia,Glenmorgan State School,yellow,0.6665411579,0.1248865805,Local,149.675501,-27.247455
5-12 Gillam Street Warwick QLD 4370Australia,Glennie Heights State School,yellow,0.1585904513,0.4043919074,Local,152.02916,-28.201054
3 Brightview Road Glenore Grove QLD 4342Australia,Glenore Grove State School,yellow,0.1577064732,0.5183654156,Local,152.408056,-27.52996
224 Glenvale Road Glenvale QLD 4350Australia,Glenvale State School,yellow,0.8999808288,0.8224079212,Local,151.902838,-27.562532
6 Leeding Road Glenview QLD 4553Australia,Glenview State School,yellow,0.03078998519,0.3258240837,Local,153.01367,-26.765658
13 Glenwood School Road Glenwood QLD 4570Australia,Glenwood State School,yellow,0.256171435,0.3180505348,Local,152.602633,-25.949605
10 Wills Street Gogango QLD 4702Australia,Gogango State School,yellow,0.2169858772,0.563747278,Local,150.044426,-23.664791
Gregory Street Golden Beach QLD 4551Australia,Golden Beach State School,yellow,0.4447201573,0.4138809675,Local,153.116844,-26.814446
14 Gooburrum Road Gooburrum QLD 4670Australia,Gooburrum State School,yellow,0.5291818778,0.4521658392,Local,152.305952,-24.822707
65 Queen Street Goodna QLD 4300Australia,Goodna Special School,yellow,0.6082906436,0.8730144077,Local,152.893908,-27.615256
1 Albert Street Goodna QLD 4300Australia,Goodna State School,yellow,0.4249712343,0.02903596715,Local,152.893662,-27.606915
1802 Goodwood Road Goodwood QLD 4660Australia,Goodwood State School,yellow,0.8227131059,0.369083705,Local,152.384585,-25.145511
52 Mocatta Street Goombungee QLD 4354Australia,Goombungee State School,yellow,0.1472214943,0.9534926825,Local,151.852555,-27.302058
5 Munro Street Goomeri QLD 4601Australia,Goomeri State School,yellow,0.4549073972,0.5386959255,Local,152.064895,-26.17965
78 Maple Street Goondi Bend QLD 4860Australia,Goondi State School,yellow,0.2085391213,0.7917091348,Local,146.009903,-17.522819
3 Sandhurst Street Goondiwindi QLD 4390Australia,Goondiwindi State High School,yellow,0.6656206429,0.9645082537,Local,150.297467,-28.537537
34 George Street Goondiwindi QLD 4390Australia,Goondiwindi State School,yellow,0.9760083145,0.5331952034,Local,150.306236,-28.543231
Rannes Road Goovigen QLD 4702Australia,Goovigen State School,yellow,0.03259569683,0.1067759627,Local,150.286434,-24.143232
85 Sheppards Street Gordonvale QLD 4865Australia,Gordonvale State High School,yellow,0.933871057,0.8207200945,Local,145.778389,-17.088716
28 George Street Gordonvale QLD 4865Australia,Gordonvale State School,yellow,0.9817010999,0.4522016227,Local,145.785022,-17.090076
Old Homebush Road Gowrie Junction QLD 4352Australia,Gowrie State School,yellow,0.05435482055,0.3936452356,Local,151.891457,-27.491555
O'Shanesy Street Gracemere QLD 4702Australia,Gracemere State School,yellow,0.9567170879,0.1811416915,Local,150.453919,-23.435185
23 Acacia Avenue Graceville QLD 4075Australia,Graceville State School,yellow,0.5906432899,0.5423055239,Local,152.978762,-27.517575
Cnr Centennial Way & Grand Avenue Forest Lake QLD 4078Australia,Grand Avenue State School,yellow,0.03288624034,0.4677028278,Local,152.958183,-27.626041
School Road Grandchester QLD 4340Australia,Grandchester State School,yellow,0.521024435,0.9501784521,Local,152.465345,-27.665537
15 Victor Street Grantham QLD 4347Australia,Grantham State School,yellow,0.9850017074,0.1219869512,Local,152.202048,-27.574099
Cambridge Street Granville QLD 4650Australia,Granville State School,yellow,0.8195394337,0.1609319955,Local,152.715473,-25.53851
12-54 Goodna Road Greenbank QLD 4124Australia,Greenbank State School,yellow,0.6577192474,0.6597206758,Local,152.97767,-27.710389
1209 Texas Road Greenlands QLD 4380Australia,Greenlands State School,yellow,0.705995237,0.04904419333,Local,151.827463,-28.660808
Haldon Street Greenmount QLD 4359Australia,Greenmount State School,yellow,0.853944634,0.04173144612,Local,151.906796,-27.789365
559 Logan Road Greenslopes QLD 4120Australia,Greenslopes State School,yellow,0.03699193377,0.0955381882,Local,153.049819,-27.50665
Cassia Court Greenvale QLD 4816Australia,Greenvale State School,yellow,0.8565607186,0.2642085525,Local,144.980551,-18.999118
19 Wesley Road Griffin QLD 4503Australia,Griffin State School,yellow,0.03965597143,0.9744789591,Local,153.024444,-27.256667
2524 Grosmont Road Grosmont QLD 4419Australia,Grosmont State School,yellow,0.1294232948,0.7004151182,Local,149.803086,-25.977791
200 Dawson Parade Keperra QLD 4054Australia,Grovely State School,yellow,0.6610588753,0.9412286076,Local,152.961386,-27.401916
Fosters Road Guluguba QLD 4418Australia,Guluguba State School,yellow,0.7054690679,0.5954922247,Local,150.044162,-26.25671
677 New Cleveland Road Gumdale QLD 4154Australia,Gumdale State School,yellow,0.9088401836,0.7800594912,Local,153.152432,-27.491803
De Salis Street Gumlu QLD 4805Australia,Gumlu State School,yellow,0.2629422338,0.3982238041,Local,147.685879,-19.879427
King Street Gunalda QLD 4570Australia,Gunalda State School,yellow,0.6923424079,0.6165752441,Local,152.560432,-25.992745
23 Gundiah School Road Gundiah QLD 4650Australia,Gundiah State School,yellow,0.9151614298,0.677107478,Local,152.546447,-25.842417
Lawrence Street Gympie QLD 4570Australia,Gympie Central State School,yellow,0.8386052422,0.7294920771,Local,152.664619,-26.188654
219 Cedar Pocket Road Greens Creek QLD 4570Australia,Gympie East State School,yellow,0.2949117204,0.2128024857,Local,152.73272,-26.179851
50 Exhibition Road Southside QLD 4570Australia,Gympie South State School,yellow,0.1538546626,0.6066834809,Local,152.645434,-26.199809
52 Cootharaba Road Gympie QLD 4570Australia,Gympie Special School,yellow,0.6014613563,0.4850031764,Local,152.680818,-26.187869
2 Everson Road Gympie QLD 4570Australia,Gympie State High School,yellow,0.6286621051,0.8819939962,Local,152.67812,-26.188369
41 Cartwright Road Gympie QLD 4570Australia,Gympie West State School,yellow,0.8963662126,0.1790124441,Local,152.662105,-26.173838
1520 Haden-Crow's Nest Road Haden QLD 4353Australia,Haden State School,yellow,0.143737906,0.4621782404,Local,151.889278,-27.224126
Thagoona-Haigslea Road Haigslea QLD 4306Australia,Haigslea State School,yellow,0.08363965972,0.5257664378,Local,152.629711,-27.571711
17 Victoria Terrace Halifax QLD 4850Australia,Halifax State School,yellow,0.3233621352,0.1074236554,Local,146.284602,-18.583644
77-83 Stokes Street Edmonton QLD 4869Australia,Hambledon State School,yellow,0.690529039,0.258788411,Local,145.735657,-17.021212
Hamilton Island Whitsundays QLD 4803Australia,Hamilton Island State School,yellow,0.5047448747,0.9642669429,Local,148.953014,-20.345236
Oxford Street Hamilton QLD 4007Australia,Hamilton State School,yellow,0.7770544923,0.7225259228,Local,153.073729,-27.432705
2880 Bruce Highway Hampden QLD 4741Australia,Hampden State School,yellow,0.1441475747,0.06631526903,Local,148.931147,-21.060175
Hannaford Road Hannaford QLD 4406Australia,Hannaford State School,yellow,0.04562950342,0.1987522297,Local,150.060782,-27.340412
Brilliant Street Happy Valley QLD 4825Australia,Happy Valley State School,yellow,0.3643855358,0.6160353334,Local,139.491008,-20.744912
110 Ruthven Street Harlaxton QLD 4350Australia,Harlaxton State School,yellow,0.4964970388,0.8311897283,Local,151.954521,-27.539861
Brisbane Valley Highway Harlin QLD 4306Australia,Harlin State School,yellow,0.7633712763,0.9399748619,Local,152.357408,-26.974095
10-38 Smith Road Woodridge QLD 4114Australia,Harris Fields State School,yellow,0.780378708,0.6232389155,Local,153.115619,-27.629999
341-367 South Street Harristown QLD 4350Australia,Harristown State High School,yellow,0.04964676,0.3701324283,Local,151.931777,-27.574685
332 South Street Harristown QLD 4350Australia,Harristown State School,yellow,0.7366489928,0.8596739504,Local,151.933922,-27.575209
17 Hall Street Harrisville QLD 4307Australia,Harrisville State School,yellow,0.5483926804,0.9457933663,Local,152.66738,-27.812686
Hannant Road Hatton Vale QLD 4341Australia,Hatton Vale State School,yellow,0.4735102457,0.9603917268,Local,152.47098,-27.543442
Hayman Island Whitsundays QLD 4802Australia,Hayman Island State School,yellow,0.1301908173,0.7530009002,Local,148.887307,-20.056528
5-9 Thomson Road Healy QLD 4825Australia,Healy State School,yellow,0.7460581869,0.2127781933,Local,139.500247,-20.741926
Cnr Hanlon Street & Fulham Road Heatley QLD 4814Australia,Heatley Secondary College,yellow,0.654855584,0.9229332733,Local,146.755203,-19.286632
410 Fulham Road Heatley QLD 4814Australia,Heatley State School,yellow,0.3187922457,0.04898226404,Local,146.74918,-19.293818
Maud Street Hebel QLD 4486Australia,Hebel State School,yellow,0.5939392357,0.7958091452,Local,147.791029,-28.970971
243 Discovery Drive Helensvale QLD 4212Australia,Helensvale State High School,yellow,0.461038391,0.5353642591,Local,153.326775,-27.898194
8 Lindfield Road Helensvale QLD 4212Australia,Helensvale State School,yellow,0.09805459368,0.5235451675,Local,153.327968,-27.915934
16 School Street Helidon QLD 4344Australia,Helidon State School,yellow,0.7169166754,0.523611929,Local,152.125747,-27.555069
309 Nudgee Road Hendra QLD 4011Australia,Hendra State School,yellow,0.4089482365,0.4322412078,Local,153.074494,-27.421238
Elwyn Phillips Memorial Drive Moomin QLD 4887Australia,Herberton State School,yellow,0.6158997607,0.4764944961,Local,145.379085,-17.372335
Hercules Road Kippa-Ring QLD 4021Australia,Hercules Road State School,yellow,0.18129598,0.7946701503,Local,153.079324,-27.220966
Cnr Surrey & Sussex Streets Hyde Park QLD 4812Australia,Hermit Park State School,yellow,0.04567239152,0.3259509212,Local,146.796543,-19.280047
23 Frangipanni Avenue Kawungan QLD 4655Australia,Hervey Bay Special School,yellow,0.9754816997,0.2733009212,Local,152.85235,-25.296301
Beach Road Pialba QLD 4655Australia,Hervey Bay State High School,yellow,0.5959162247,0.8471856016,Local,152.832275,-25.281911
10459 New England Highway Highfields QLD 4352Australia,Highfields State School,yellow,0.9101594903,0.1859847424,Local,151.955722,-27.462877
10 O'Brien Road Highfields QLD 4352Australia,Highfields State Secondary College,yellow,0.2998082673,0.9396712144,Local,151.951111,-27.446667
570 Reserve Road Upper Coomera QLD 4209Australia,Highland Reserve State School,yellow,0.2221883406,0.9192864303,Local,153.282923,-27.892907
Kaloma Road The Gap QLD 4061Australia,Hilder Road State School,yellow,0.8494356009,0.8944346624,Local,152.937219,-27.436814
Cnr Alexandra Circuit & Hanover Drive Alexandra Hills QLD 4161Australia,Hilliard State School,yellow,0.271567366,0.2685440549,Local,153.230052,-27.542245
1623 Christmas Creek Road Hillview QLD 4285Australia,Hillview State School,yellow,0.5419922701,0.1967294882,Local,153.004563,-28.211731
Bapaume Road Holland Park West QLD 4121Australia,Holland Park State High School,yellow,0.3502890602,0.2190913717,Local,153.059413,-27.530973
59 Abbotsleigh Street Holland Park QLD 4121Australia,Holland Park State School,yellow,0.9255394543,0.6641732202,Local,153.062824,-27.513775
First Street Home Hill QLD 4806Australia,Home Hill State High School,yellow,0.5065665927,0.6996800341,Local,147.423322,-19.667788
113 Fourteenth Avenue Home Hill QLD 4806Australia,Home Hill State School,yellow,0.3562731828,0.7526565262,Local,147.417063,-19.653358
1181 Homebush Road Homebush QLD 4740Australia,Homebush State School,yellow,0.4796807851,0.1369889622,Local,149.050378,-21.27585
Flinders Highway Homestead QLD 4816Australia,Homestead State School,yellow,0.4536581929,0.6758058862,Local,145.657327,-20.360735
108 William Street Howard QLD 4659Australia,Howard State School,yellow,0.755730905,0.2192105789,Local,152.557835,-25.321935
12 Moran Street Hughenden QLD 4821Australia,Hughenden State School,yellow,0.7454509086,0.578509166,Local,144.196541,-20.845948
Ernest Street Margate QLD 4019Australia,Humpybong State School,yellow,0.7008630636,0.137055232,Local,153.108737,-27.246227
20 McMaster Drive Ilfracombe QLD 4727Australia,Ilfracombe State School,yellow,0.6315480512,0.3809897007,Local,144.504625,-23.489007
Rosemary Street Inala QLD 4077Australia,Inala State School,yellow,0.7060885807,0.7121158803,Local,152.976809,-27.586839
Ward Street Indooroopilly QLD 4068Australia,Indooroopilly State High School,yellow,0.1637618075,0.06714097839,Local,152.984077,-27.500587
Cnr Moggill Road & Russell Terrace Indooroopilly QLD 4068Australia,Indooroopilly State School,yellow,0.2865937881,0.2453877649,Local,152.965494,-27.500369
12 Menzies Street Ingham QLD 4850Australia,Ingham State High School,yellow,0.03803637535,0.1293104714,Local,146.168634,-18.653759
